unique_id,date,time_analyzed,medium,data_type,data_provider,instrument,replicate_num,analytical_session_id,plant_id,unit_type_id,unit_sub_id,measurement_point,parameter_name,units,value,uncertainty,source_file,source_sheet,source_col_idx,date_generated,notes,flag_match
PLANT_A_secondary_clarifier_20250520_01,2025-05-20,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,47.3000567,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250520_01,2025-05-20,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,47.300056650719995,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250521_01,2025-05-21,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,29.5153222,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250521_01,2025-05-21,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,29.515322178719995,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250521_01,2025-05-21,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,49.4154952,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250521_01,2025-05-21,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,49.415495202959995,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250522_01,2025-05-22,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.835743,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250522_01,2025-05-22,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.835742969064,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250522_01,2025-05-22,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,42.387724,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250522_01,2025-05-22,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,42.38772399552,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250523_01,2025-05-23,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.1652083,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250523_01,2025-05-23,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.165208308496,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250523_01,2025-05-23,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.6285838,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250523_01,2025-05-23,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.62858384968,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250524_01,2025-05-24,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.2362804,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250524_01,2025-05-24,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.236280356872,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250524_01,2025-05-24,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.6964133,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250524_01,2025-05-24,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.69641330976,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250525_01,2025-05-25,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.4302142,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250525_01,2025-05-25,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.430214230464,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250525_01,2025-05-25,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,49.8335661,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250525_01,2025-05-25,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,49.83356607576,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250526_01,2025-05-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.4244122,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250526_01,2025-05-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.424412241616,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250526_01,2025-05-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,49.5283744,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250526_01,2025-05-26,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,49.52837435064,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250527_01,2025-05-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.166019,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250527_01,2025-05-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.16601895056,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250527_01,2025-05-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.6629676,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250527_01,2025-05-27,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.66296763192,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250528_01,2025-05-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,32.3623847,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250528_01,2025-05-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,32.362384746336,0.4008,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250528_01,2025-05-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.7774681,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250528_01,2025-05-28,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,46.777468079760006,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250529_01,2025-05-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,30.9840259,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250529_01,2025-05-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,30.984025889052,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250529_01,2025-05-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.951309,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250529_01,2025-05-29,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,43.95130904376,0.4176336,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250530_01,2025-05-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,29.605667,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250530_01,2025-05-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,29.605667031767997,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250530_01,2025-05-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.8814792,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250530_01,2025-05-30,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.88147918272,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250531_01,2025-05-31,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,35.0610057,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250531_01,2025-05-31,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,35.061005655216,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250531_01,2025-05-31,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,42.7950494,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250531_01,2025-05-31,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,42.79504938024,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250601_01,2025-06-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.0436443,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250601_01,2025-06-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.043644289776,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250601_01,2025-06-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.4638409,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250601_01,2025-06-01,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.463840861360005,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250602_01,2025-06-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.6107835,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250602_01,2025-06-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.61078348812799,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250602_01,2025-06-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.7815042,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250602_01,2025-06-02,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,44.78150419992,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250603_01,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.5176022,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250603_01,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.517602241616,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250603_02,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,2,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.0784743,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250603_03,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,3,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.1038003,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250603_01,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.5384028,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250603_01,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.53840279952,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250603_02,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,2,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.993988,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250603_03,2025-06-03,2025-07-01,aqueous,deployment,CREW,IC,3,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,48.6858548,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250604_01,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.598077,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250604_01,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.598076953784,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250604_02,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,2,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.9602862,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250604_03,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,3,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.9898332,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250604_01,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.7362139,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250604_01,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.73621385591999,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250604_02,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,2,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,52.1597403,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250604_03,2025-06-04,2025-07-01,aqueous,deployment,CREW,IC,3,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,52.2188343,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250605_01,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.4074789,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250605_01,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.407478942632,0.76152,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250605_02,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,2,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.656374,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250605_03,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,3,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.664816,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250605_01,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.1965843,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250605_01,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.19658430311999,0.7671312,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250605_02,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,2,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.4314615,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250605_03,2025-06-05,2025-07-01,aqueous,deployment,CREW,IC,3,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,45.5116605,,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250606_01,2025-06-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,39.2623189,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250606_01,2025-06-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,39.262318946088,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250606_01,2025-06-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,50.1864721,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250606_01,2025-06-06,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,50.186472078959994,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250607_01,2025-06-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.2612175,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250607_01,2025-06-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.261217491592,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250607_01,2025-06-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.8075025,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250607_01,2025-06-07,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.80750246856,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250608_01,2025-06-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.5586158,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250608_01,2025-06-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,38.558615833055995,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250608_01,2025-06-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.5519912,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250608_01,2025-06-08,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.551991186,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250609_01,2025-06-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.4569854,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250609_01,2025-06-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,37.45698536184,0.6012,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250609_01,2025-06-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.5561799,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_secondary_clarifier_20250609_01,2025-06-09,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,secondary_clarifier,,outlet,calcium,mg/L,51.55617990672,0.5927832,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250610_01,2025-06-10,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,39.0140956,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250610_01,2025-06-10,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,39.01409561032799,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250611_01,2025-06-11,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.3415022,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
PLANT_A_primary_clarifier_20250611_01,2025-06-11,2025-07-01,aqueous,deployment,CREW,IC,1,YASIC_IC_YYYYMMDD,PLANT_A,primary_clarifier,,outlet,calcium,mg/L,36.34150224864,0.28056,raw_filename.csv,sheet_name,,1900-01-01,,TRUE
